state,pc_name,,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,,,a
West Bengal,Maldaha Uttar,Maldaha Uttar,SOUMITRA RAY,M,54,GEN,AITC,Flowers and Grass,196886,427,197313,1425428,,,
West Bengal,Maldaha Uttar,Maldaha Uttar,ABDUL KHALEQUE,M,46,GEN,AIUDF,Lock and Key,4647,3,4650,1425428,,,
West Bengal,Maldaha Uttar,Maldaha Uttar,IMANUYEL HEMRAM (BAIDYA),M,33,ST,JDP,Cup & Saucer,6803,2,6805,1425428,,,
West Bengal,Maldaha Uttar,Maldaha Uttar,GAUTAM SARKAR,M,37,SC,SUCI,Glass Tumbler,8988,0,8988,1425428,,,
West Bengal,Maldaha Uttar,Maldaha Uttar,NURUL ISLAM MAJIDI,M,56,GEN,WPOI,Scissors,7118,10,7128,1425428,,,
West Bengal,Maldaha Uttar,Maldaha Uttar,BISHNUPADA BARMAN,M,48,SC,AMB,Candles,4225,0,4225,1425428,,,
West Bengal,Maldaha Uttar,Maldaha Uttar,MINARA KHATUN,F,32,GEN,HKRD,Pot,3348,0,3348,1425428,,,
West Bengal,Maldaha Uttar,Maldaha Uttar,MILAN DAS,M,51,GEN,SP,Bicycle,12160,3,12163,1425428,,,
West Bengal,Maldaha Uttar,Maldaha Uttar,MONATAN HEMBRAM,M,29,ST,BMUP,Cot,4693,3,4696,1425428,,,
West Bengal,Maldaha Uttar,Maldaha Uttar,SUREN MURMU,M,40,ST,IND,Dao,6446,0,6446,1425428,,,
West Bengal,Maldaha Uttar,Maldaha Uttar,None of the Above,,0,,NOTA,NOTA,10470,11,10481,1425428,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,ABU HASEM KHAN CHOWDHURY,M,70,GEN,INC,Hand,379646,645,380291,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,ABUL HASNAT KHAN,M,67,GEN,CPM,"Hammer, Sickle and Star",208396,1084,209480,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,NIKHIL CHANDRA MANDAL,M,44,SC,BSP,Elephant,6133,5,6138,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,BISNU PADA ROY,M,50,GEN,BJP,Lotus,215516,664,216180,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,MD MOAZZEM HOSSAIN,M,57,GEN,AITC,Flowers and Grass,192064,568,192632,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,IMTIAZ AHMED MOLLAH,M,47,GEN,SDPI,Ceiling Fan,12942,10,12952,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,DIPAK SINGH,M,49,GEN,RaJSP,Electric Pole,1448,1,1449,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,NASMUL HOQUE,M,35,GEN,PDS,Kite,2466,0,2466,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,FIROZ AKHTAR,M,46,GEN,BMUP,Cot,1342,0,1342,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,BIMAL MARDI,M,30,ST,JDP,Cup & Saucer,1920,1,1921,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,MURSED SEKH,M,36,GEN,RPI(A),Sewing Machine,2719,1,2720,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,MD EZARUDDIN,M,79,GEN,JeSM,Walking Stick,3375,2,3377,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,MD NAJRUL ISLAM,M,35,GEN,AIUDF,Lock and Key,21198,9,21207,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,MD FARUQUE HOSSAIN (SAHITYARATNA),M,39,GEN,IUML,Ladder,3279,3,3282,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,NARESH RISHI,M,61,SC,IND,Iron,6616,0,6616,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,MANJUR ALAHI MUNSHI,M,49,GEN,IND,Scissors,11426,0,11426,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,SADHAN CHATTERJEE,M,61,GEN,IND,Shuttle,10536,0,10536,1347143,,,
West Bengal,Maldaha Dakshin,Maldaha Dakshin,None of the Above,,0,,NOTA,NOTA,8358,34,8392,1347143,,,
West Bengal,Jangipur,Jangipur,ABHIJIT MUKHERJEE,M,54,GEN,INC,Hand,378032,169,378201,1391656,,,
West Bengal,Jangipur,Jangipur,MUZAFFAR HOSSAIN,M,61,GEN,CPM,"Hammer, Sickle and Star",369717,323,370040,1391656,,,
West Bengal,Jangipur,Jangipur,SANJIT SINGH,M,39,GEN,BSP,Elephant,5506,1,5507,1391656,,,
West Bengal,Jangipur,Jangipur,SAMRAT GHOSH,M,29,GEN,BJP,Lotus,96657,94,96751,1391656,,,
West Bengal,Jangipur,Jangipur,SK NURUL ISLAM,M,51,GEN,AITC,Flowers and Grass,207331,124,207455,1391656,,,
West Bengal,Jangipur,Jangipur,ABDUS SAYEED,M,72,GEN,SUCI,Glass Tumbler,7924,2,7926,1391656,,,
West Bengal,Jangipur,Jangipur,DHANANJAY BANERJEE,M,39,GEN,AMB,Candles,3019,0,3019,1391656,,,
West Bengal,Jangipur,Jangipur,MONIRUL ISLAM,M,41,GEN,WPOI,Scissors,9475,1,9476,1391656,,,
West Bengal,Jangipur,Jangipur,MD. GINNATULLA SK,M,43,GEN,JeSM,Walking Stick,2318,0,2318,1391656,,,
West Bengal,Jangipur,Jangipur,MD. SAHABUDDIN,M,54,GEN,SDPI,Ceiling Fan,17254,3,17257,1391656,,,
West Bengal,Jangipur,Jangipur,ABHIJIT SARKAR,M,39,SC,IND,Kettle,10055,0,10055,1391656,,,
West Bengal,Jangipur,Jangipur,None of the Above,,0,,NOTA,NOTA,11070,9,11079,1391656,,,
West Bengal,Baharampur,Baharampur,ADHIR RANJAN CHOWDHURY,M,58,GEN,INC,Hand,583193,356,583549,1453783,,,
West Bengal,Baharampur,Baharampur,INDRANIL SEN,M,49,GEN,AITC,Flowers and Grass,226916,66,226982,1453783,,,
West Bengal,Baharampur,Baharampur,KUSHADHWAJ BALA,M,43,SC,BSP,Elephant,4676,0,4676,1453783,,,
West Bengal,Baharampur,Baharampur,DEBES ADHIKARI,M,70,GEN,BJP,Lotus,81610,46,81656,1453783,,,
West Bengal,Baharampur,Baharampur,PRAMOTHES MUKHERJEE,M,68,GEN,RSP,Spade & Stoker,225652,47,225699,1453783,,,
West Bengal,Baharampur,Baharampur,ABDUS SUKUR,M,64,GEN,IUML,Ladder,4321,1,4322,1453783,,,
West Bengal,Baharampur,Baharampur,BADRUL SEKH,M,51,GEN,SDPI,Ceiling Fan,11642,0,11642,1453783,,,
West Bengal,Baharampur,Baharampur,MD. EZARUDDIN,M,79,GEN,JeSM,Walking Stick,4869,0,4869,1453783,,,
West Bengal,Baharampur,Baharampur,None of the Above,,0,,NOTA,NOTA,11191,1,11192,1453783,,,
West Bengal,Murshidabad,Murshidabad,ALI MOHAMMAD,M,50,GEN,AITC,Flowers and Grass,288961,66,289027,1512098,,,
West Bengal,Murshidabad,Murshidabad,ABDUL MANNAN HOSSAIN,M,61,GEN,INC,Hand,408424,70,408494,1512098,,,
West Bengal,Murshidabad,Murshidabad,JITENDRA NATH HALDER,M,65,SC,BSP,Elephant,5722,0,5722,1512098,,,
West Bengal,Murshidabad,Murshidabad,BADARUDDOZA KHAN,M,60,GEN,CPM,"Hammer, Sickle and Star",426858,89,426947,1512098,,,
West Bengal,Murshidabad,Murshidabad,SUJIT KUMAR GHOSH,M,72,GEN,BJP,Lotus,101030,39,101069,1512098,,,
West Bengal,Murshidabad,Murshidabad,ABDUL BARI,M,68,GEN,IUML,Ladder,5383,0,5383,1512098,,,
West Bengal,Murshidabad,Murshidabad,KAMARUJJAMAN KHANDEKAR(BAKUL),M,55,GEN,SUCI,Glass Tumbler,8378,0,8378,1512098,,,
West Bengal,Murshidabad,Murshidabad,MASUDUL ISLAM,M,31,GEN,SDPI,Ceiling Fan,6009,1,6010,1512098,,,
West Bengal,Murshidabad,Murshidabad,MD. KHODABOX SEKH,M,59,GEN,WPOI,Scissors,6445,0,6445,1512098,,,
West Bengal,Murshidabad,Murshidabad,MD. NAJMUL HOQUE,M,38,GEN,AIUDF,Lock and Key,11333,0,11333,1512098,,,
West Bengal,Murshidabad,Murshidabad,SWAPAN KUMAR MANDAL,M,43,SC,AMB,Candles,4259,1,4260,1512098,,,
West Bengal,Murshidabad,Murshidabad,ASIM KUMAR DAS,M,36,GEN,IND,Cup & Saucer,4538,1,4539,1512098,,,
West Bengal,Murshidabad,Murshidabad,None of the Above,,0,,NOTA,NOTA,10155,1,10156,1512098,,,
West Bengal,Krishnanagar,Krishnanagar,AHMED RAZIA,F,45,GEN,INC,Hand,74757,32,74789,1476783,,,
West Bengal,Krishnanagar,Krishnanagar,JHA SHANTANU,M,52,GEN,CPM,"Hammer, Sickle and Star",366897,637,367534,1476783,,,
West Bengal,Krishnanagar,Krishnanagar,TAPAS PAUL,M,57,GEN,AITC,Flowers and Grass,438140,649,438789,1476783,,,
West Bengal,Krishnanagar,Krishnanagar,SATYA BRATA MOOKHERJEE,M,81,GEN,BJP,Lotus,328873,514,329387,1476783,,,
West Bengal,Krishnanagar,Krishnanagar,HARASHIT BISWAS,M,38,GEN,BSP,Elephant,6165,3,6168,1476783,,,
West Bengal,Krishnanagar,Krishnanagar,AHAMED HOSSAIN,M,41,GEN,IUML,Ladder,3746,3,3749,1476783,,,
West Bengal,Krishnanagar,Krishnanagar,KAMAL DATTA,M,59,GEN,SUCI,Glass Tumbler,7211,3,7214,1476783,,,
West Bengal,Krishnanagar,Krishnanagar,MOLLA JAFORULLA,M,59,GEN,BMUP,Cot,4864,1,4865,1476783,,,
West Bengal,Krishnanagar,Krishnanagar,SUBIMAL SENGUPTA,M,55,GEN,CPI(ML)(L),Flag with Three Stars,7776,1,7777,1476783,,,
West Bengal,Krishnanagar,Krishnanagar,None of the Above,,0,,NOTA,NOTA,7639,3,7642,1476783,,,
West Bengal,Ranaghat,Ranaghat,ARCHANA BISWAS,F,43,SC,CPM,"Hammer, Sickle and Star",387209,1475,388684,1602849,,,
West Bengal,Ranaghat,Ranaghat,UTPALA BISWAS,F,61,SC,BSP,Elephant,9107,9,9116,1602849,,,
West Bengal,Ranaghat,Ranaghat,TAPAS MANDAL,M,42,SC,AITC,Flowers and Grass,588545,1906,590451,1602849,,,
West Bengal,Ranaghat,Ranaghat,PRATAP KANTI RAY,M,70,SC,INC,Hand,92081,137,92218,1602849,,,
West Bengal,Ranaghat,Ranaghat,SUPRAVAT BISWAS,M,74,SC,BJP,Lotus,233239,431,233670,1602849,,,
West Bengal,Ranaghat,Ranaghat,CHAITANYA BARAI,M,50,SC,NSBP,Candles,3825,4,3829,1602849,,,
West Bengal,Ranaghat,Ranaghat,NADIYAR CHAND MONDAL,M,59,SC,RPI(A),Sewing Machine,3992,0,3992,1602849,,,
West Bengal,Ranaghat,Ranaghat,PARESH HALDER,M,53,SC,SUCI,Glass Tumbler,7949,3,7952,1602849,,,
West Bengal,Ranaghat,Ranaghat,SUBHAS CHANDRA SARKAR,M,66,SC,IND,Kite,8656,2,8658,1602849,,,
West Bengal,Ranaghat,Ranaghat,None of the Above,,0,,NOTA,NOTA,14587,39,14626,1602849,,,
West Bengal,Bangaon,Bangaon,ILA MONDAL,F,42,SC,INC,Hand,43799,67,43866,1540713,,,
West Bengal,Bangaon,Bangaon,KAPIL KRISHNA THAKUR,M,73,SC,AITC,Flowers and Grass,550003,1210,551213,1540713,,,
West Bengal,Bangaon,Bangaon,CHANDAN MALLICK,M,44,SC,BSP,Elephant,9187,20,9207,1540713,,,
West Bengal,Bangaon,Bangaon,DEBESH DAS,M,54,SC,CPM,"Hammer, Sickle and Star",403255,1357,404612,1540713,,,
West Bengal,Bangaon,Bangaon,K.D. BISWAS,M,63,SC,BJP,Lotus,244331,452,244783,1540713,,,
West Bengal,Bangaon,Bangaon,TARAPADA BISWAS,M,60,SC,AMB,Candles,2848,0,2848,1540713,,,
West Bengal,Bangaon,Bangaon,PINAKI RANJAN BHARATI,M,64,SC,TRMRPPI,Harmonium,1071,0,1071,1540713,,,
West Bengal,Bangaon,Bangaon,SARAT CHANDRA MANDAL,M,42,SC,RAHM,FLUTE,1171,1,1172,1540713,,,
West Bengal,Bangaon,Bangaon,SHYAM PRASAD MONDAL,M,59,SC,PDS,Battery Torch,2624,0,2624,1540713,,,
West Bengal,Bangaon,Bangaon,SWAPAN MONDAL,M,43,SC,SUCI,Glass Tumbler,3583,6,3589,1540713,,,
West Bengal,Bangaon,Bangaon,PRANITA MANDAL,F,46,SC,IND,Kite,8738,0,8738,1540713,,,
West Bengal,Bangaon,Bangaon,None of the Above,,0,,NOTA,NOTA,9918,47,9965,1540713,,,
West Bengal,Barrackpore,Barrackpore,TAPAS SARKAR,M,43,SC,BSP,Elephant,5446,12,5458,1287222,,,
West Bengal,Barrackpore,Barrackpore,DINESH TRIVEDI,M,63,GEN,AITC,Flowers and Grass,478253,953,479206,1287222,,,
West Bengal,Barrackpore,Barrackpore,RUMESH KUMAR HANDA,M,71,GEN,BJP,Lotus,229973,428,230401,1287222,,,
West Bengal,Barrackpore,Barrackpore,SAMRAT TOPADAR,M,38,GEN,INC,Hand,30421,70,30491,1287222,,,
West Bengal,Barrackpore,Barrackpore,SUBHASHINI ALI,F,66,GEN,CPM,"Hammer, Sickle and Star",270951,1482,272433,1287222,,,
West Bengal,Barrackpore,Barrackpore,OMPRAKASH RAJBHAR,M,49,GEN,CPI(ML)(L),Flag with Three Stars,4415,1,4416,1287222,,,
West Bengal,Barrackpore,Barrackpore,PRADIP CHAUDHURI,M,57,GEN,SUCI,Glass Tumbler,2196,4,2200,1287222,,,
West Bengal,Barrackpore,Barrackpore,MIHIR BISWAS,M,47,GEN,AAAP,Broom,1776,11,1787,1287222,,,
West Bengal,Barrackpore,Barrackpore,SHARMISTHA CHOUDHURY,F,38,GEN,CPIM,Saw,2036,0,2036,1287222,,,
West Bengal,Barrackpore,Barrackpore,OM PRAKASH SHAW,M,52,GEN,IND,Pen Nib with Seven Rays,3552,3,3555,1287222,,,
West Bengal,Barrackpore,Barrackpore,GIRISH CHANDRA SINGH,M,48,GEN,IND,Battery Torch,3130,2,3132,1287222,,,
West Bengal,Barrackpore,Barrackpore,DINA SHANKAR SINGH,M,45,GEN,IND,CALCULATOR,5033,3,5036,1287222,,,
West Bengal,Barrackpore,Barrackpore,None of the Above,,0,,NOTA,NOTA,10942,37,10979,1287222,,,
West Bengal,Dum dum,Dum dum,ASIM KUMAR DASGUPTA,M,68,GEN,CPM,"Hammer, Sickle and Star",326641,1669,328310,1405981,,,
West Bengal,Dum dum,Dum dum,TAPAN SIKDAR,M,71,GEN,BJP,Lotus,254355,464,254819,1405981,,,
West Bengal,Dum dum,Dum dum,DHANANJAY (SHAKTI) MOITRA,M,61,GEN,INC,Hand,34062,54,34116,1405981,,,
West Bengal,Dum dum,Dum dum,NARENDRA NATH GHOSH (NAREN GHOSH),M,70,SC,BSP,Elephant,4067,10,4077,1405981,,,
West Bengal,Dum dum,Dum dum,SAUGATA ROY,M,66,GEN,AITC,Flowers and Grass,482278,966,483244,1405981,,,
West Bengal,Dum dum,Dum dum,ASHOK KUNDU,M,52,GEN,PDS,Candles,4817,6,4823,1405981,,,
West Bengal,Dum dum,Dum dum,SIKHA SEN ROY,F,48,GEN,CPIM,Saw,1542,2,1544,1405981,,,
West Bengal,Dum dum,Dum dum,SATYABRATA BANDYOPADHYAY,M,52,GEN,RaJSP,Electric Pole,1617,1,1618,1405981,,,
West Bengal,Dum dum,Dum dum,SUKHA RANJAN BANIK,M,67,GEN,IND,Helmet,3256,0,3256,1405981,,,
West Bengal,Dum dum,Dum dum,None of the Above,,0,,NOTA,NOTA,16769,68,16837,1405981,,,
West Bengal,Barasat,Barasat,RIJU GHOSAL,M,39,GEN,INC,Hand,40586,74,40660,1512792,,,
West Bengal,Barasat,Barasat,DR. KAKALI GHOSHDOSTIDAR,F,55,GEN,AITC,Flowers and Grass,524105,1282,525387,1512792,,,
West Bengal,Barasat,Barasat,DR. MORTOZA HOSSAIN,M,69,GEN,AIFB,Lion,350763,1483,352246,1512792,,,
West Bengal,Barasat,Barasat,P.C. SORCAR JUNIOR,M,66,GEN,BJP,Lotus,295982,626,296608,1512792,,,
West Bengal,Barasat,Barasat,SUKUMAR BALA,M,39,SC,BSP,Elephant,12156,22,12178,1512792,,,
West Bengal,Barasat,Barasat,PARESH CHANDRA GHOSH,M,58,GEN,SUCI,Glass Tumbler,2434,5,2439,1512792,,,
West Bengal,Barasat,Barasat,BIKASH HAZRA,M,50,SC,BMUP,Cot,1476,2,1478,1512792,,,
West Bengal,Barasat,Barasat,MD. RAFIKUL ISLAM,M,38,GEN,WPOI,Scissors,6885,10,6895,1512792,,,
West Bengal,Barasat,Barasat,SUKLA BHUIMALI,F,32,SC,CPIM,Saw,1329,3,1332,1512792,,,
West Bengal,Barasat,Barasat,KALYAN BASAK,M,37,GEN,IND,Candles,4119,3,4122,1512792,,,
West Bengal,Barasat,Barasat,SHRI KAUSHIK DAS GUPTA,M,47,GEN,IND,Pen Nib with Seven Rays,6374,1,6375,1512792,,,
West Bengal,Barasat,Barasat,MORTTAJA HOSEN,M,32,GEN,IND,Batsman,6886,25,6911,1512792,,,
West Bengal,Barasat,Barasat,None of the Above,,0,,NOTA,NOTA,12651,49,12700,1512792,,,
West Bengal,Basirhat,Basirhat,ABDUR RAHIM QUAZI,M,45,GEN,INC,Hand,102087,43,102130,1490596,,,
West Bengal,Basirhat,Basirhat,IDRIS ALI,M,64,GEN,AITC,Flowers and Grass,492054,272,492326,1490596,,,
West Bengal,Basirhat,Basirhat,GOPAL DAS,M,49,SC,BSP,Elephant,7016,0,7016,1490596,,,
West Bengal,Basirhat,Basirhat,NURUL HUDA,M,72,GEN,CPI,Ears of Corn And Sickle,382320,347,382667,1490596,,,
West Bengal,Basirhat,Basirhat,SAMIK BHATTACHARYA,M,51,GEN,BJP,Lotus,233690,197,233887,1490596,,,
West Bengal,Basirhat,Basirhat,AJAY KUMAR BAIN,M,49,GEN,SUCI,Glass Tumbler,6531,1,6532,1490596,,,
West Bengal,Basirhat,Basirhat,CHOWDHURY SIDDIQULLAH,M,65,GEN,AIUDF,Lock and Key,25172,6,25178,1490596,,,
West Bengal,Basirhat,Basirhat,MD. HAFIZ,M,44,GEN,IND,Dao,5976,0,5976,1490596,,,
West Bengal,Basirhat,Basirhat,RANJIT GAYEN,M,72,SC,IND,Candles,8088,0,8088,1490596,,,
West Bengal,Basirhat,Basirhat,None of the Above,,0,,NOTA,NOTA,9963,8,9971,1490596,,,
West Bengal,Joynagar,#N/A,ARNAB ROY,M,53,SC,INC,Hand,38480,13,38493,1458724,,,
West Bengal,Joynagar,#N/A,ANANYA SARKAR,M,25,SC,BSP,Elephant,2907,2,2909,1458724,,,
West Bengal,Joynagar,#N/A,KRISHNAPADA MAJUMDER,M,62,SC,BJP,Lotus,113149,57,113206,1458724,,,
West Bengal,Joynagar,#N/A,PRATIMA MONDAL,F,48,SC,AITC,Flowers and Grass,494580,166,494746,1458724,,,
West Bengal,Joynagar,#N/A,SUBHAS NASKAR,M,62,SC,RSP,Spade & Stoker,386161,201,386362,1458724,,,
West Bengal,Joynagar,#N/A,TARANGA MONDAL,M,79,SC,AIUDF,Lock and Key,13331,2,13333,1458724,,,
West Bengal,Joynagar,#N/A,DR. TARUN MANDAL,M,55,SC,SUCI,Glass Tumbler,117412,42,117454,1458724,,,
West Bengal,Joynagar,#N/A,MANIKLAL SARDAR,M,69,SC,RaJSP,Candles,5908,0,5908,1458724,,,
West Bengal,Joynagar,#N/A,DR. RABIN NASKAR,M,38,SC,BMUP,Cot,2652,5,2657,1458724,,,
West Bengal,Joynagar,#N/A,SUBHAS NASKAR,M,38,SC,IND,Dao,5153,8,5161,1458724,,,
West Bengal,Joynagar,#N/A,None of the Above,,0,,NOTA,NOTA,8812,7,8819,1458724,,,
West Bengal,Mathurapur,Mathurapur,CHOUDHURY MOHAN JATUA,M,75,SC,AITC,Flowers and Grass,629612,650,630262,1488785,,,
West Bengal,Mathurapur,Mathurapur,TAPAN NASKAR,M,40,SC,BJP,Lotus,66478,60,66538,1488785,,,
West Bengal,Mathurapur,Mathurapur,SHRI MANORANJAN HALDER,M,69,SC,INC,Hand,47353,23,47376,1488785,,,
West Bengal,Mathurapur,Mathurapur,RINKU NASKAR,F,30,SC,CPM,"Hammer, Sickle and Star",490977,517,491494,1488785,,,
West Bengal,Mathurapur,Mathurapur,SOUMEN SARADAR,M,37,SC,BSP,Elephant,4395,0,4395,1488785,,,
West Bengal,Mathurapur,Mathurapur,NANDADULAL MANDAL,M,58,SC,RJNP,HOCKEY & BALL,1361,0,1361,1488785,,,
West Bengal,Mathurapur,Mathurapur,PURNA CHANDRA NAIYA,M,44,SC,SUCI,Glass Tumbler,10195,8,10203,1488785,,,
West Bengal,Mathurapur,Mathurapur,MANTU RAM HALDER,M,27,SC,WPOI,Scissors,4689,4,4693,1488785,,,
West Bengal,Mathurapur,Mathurapur,RABINDRANATH MISTRI,M,53,SC,PDS,Candles,3221,0,3221,1488785,,,
West Bengal,Mathurapur,Mathurapur,ABANINDRA NATH BAIDYA,M,45,SC,IND,Electric Pole,2099,1,2100,1488785,,,
West Bengal,Mathurapur,Mathurapur,None of the Above,,0,,NOTA,NOTA,9336,6,9342,1488785,,,
West Bengal,Diamond harbour,Diamond harbour,ABHIJIT DAS (BOBBY),M,44,GEN,BJP,Lotus,200686,172,200858,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,ABHISHEK BANERJEE,M,26,GEN,AITC,Flowers and Grass,508130,351,508481,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,DR. ABUL HASNAT,M,63,GEN,CPM,"Hammer, Sickle and Star",436713,470,437183,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,MD. QAMRUZZAMAN QAMAR,M,57,GEN,INC,Hand,63027,20,63047,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,DILIP KUMAR MANDAL,M,67,SC,BSP,Elephant,2890,2,2892,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,AJAY GHOSH,M,64,GEN,SUCI,Glass Tumbler,2529,0,2529,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,JAYNAL ABEDIN MONDAL,M,61,GEN,IUML,Ladder,1855,1,1856,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,NAZMA YASMEEN,F,41,GEN,WPOI,Scissors,3271,1,3272,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,SAMIR PUTATUNDA,M,61,GEN,PDS,Battery Torch,1320,2,1322,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,HABIBUR RAHAMAN MOLLA,M,35,GEN,RJNP,HOCKEY & BALL,1258,2,1260,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,ALOK SEN,M,43,GEN,IND,Letter Box,976,1,977,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,BIJAN MAJUMDER,M,39,SC,IND,Saw,1346,2,1348,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,BECHU MONDAL,M,64,GEN,IND,Camera,3606,1,3607,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,SAILEN SADHUKHAN,M,54,GEN,IND,CUTTING PLIERS,6632,1,6633,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,SUDIP KUMAR SAHA,M,31,GEN,IND,Batsman,8740,0,8740,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,SOUGATA GHOSH,M,38,GEN,IND,Carrom Board,6634,0,6634,1555914,,,
West Bengal,Diamond harbour,Diamond harbour,None of the Above,,0,,NOTA,NOTA,10639,18,10657,1555914,,,
West Bengal,Jadavpur,Jadavpur,SANDHYA MANDAL,F,62,SC,BSP,Elephant,3938,7,3945,1595746,,,
West Bengal,Jadavpur,Jadavpur,SAMIR AICH,M,58,GEN,INC,Hand,26307,37,26344,1595746,,,
West Bengal,Jadavpur,Jadavpur,DR. SARUP PRASAD GHOSH,M,44,GEN,BJP,Lotus,155338,173,155511,1595746,,,
West Bengal,Jadavpur,Jadavpur,SUGATA BOSE,M,57,GEN,AITC,Flowers and Grass,583490,754,584244,1595746,,,
West Bengal,Jadavpur,Jadavpur,SUJAN CHAKRABORTY,M,55,GEN,CPM,"Hammer, Sickle and Star",458050,991,459041,1595746,,,
West Bengal,Jadavpur,Jadavpur,DR. ASOK KUMAR SAMANTA,M,60,GEN,SUCI,Glass Tumbler,11307,10,11317,1595746,,,
West Bengal,Jadavpur,Jadavpur,PINTU SANPUI,M,39,SC,BMUP,Cot,1335,5,1340,1595746,,,
West Bengal,Jadavpur,Jadavpur,HASIBUL ISLAM MIR,M,39,GEN,RJNP,HOCKEY & BALL,1464,0,1464,1595746,,,
West Bengal,Jadavpur,Jadavpur,ASHOK KUMAR SHAW,M,38,GEN,IND,Bread,1294,0,1294,1595746,,,
West Bengal,Jadavpur,Jadavpur,KARTIK KAYAL,M,37,SC,IND,Battery Torch,2837,0,2837,1595746,,,
West Bengal,Jadavpur,Jadavpur,MANGAL KUMAR SARDAR,M,25,SC,IND,Slate,3405,1,3406,1595746,,,
West Bengal,Jadavpur,Jadavpur,SHAMALI DAS,F,56,GEN,IND,Table Lamp,2884,1,2885,1595746,,,
West Bengal,Jadavpur,Jadavpur,SUSANTA KUMAR NASKAR,M,59,SC,IND,Pen Stand,3066,1,3067,1595746,,,
West Bengal,Jadavpur,Jadavpur,None of the Above,,0,,NOTA,NOTA,15633,34,15667,1595746,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,MALA ROY,F,56,GEN,INC,Hand,113377,76,113453,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,NANDINI MUKHERJEE,F,48,GEN,CPM,"Hammer, Sickle and Star",277706,708,278414,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,OMPRAKASH PRAJAPATI,M,32,GEN,BSP,Elephant,4559,5,4564,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,SUBRATA BAKSHI,M,64,GEN,AITC,Flowers and Grass,431119,596,431715,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,TATHAGATA ROY,M,68,GEN,BJP,Lotus,295126,250,295376,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,HITANGSHU BANERJEE,M,42,GEN,AMB,Kite,2918,3,2921,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,KARAN SINGH,M,59,GEN,IJP,Gas Cylinder,1103,0,1103,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,MD. HESHAMUDDIN,M,62,GEN,WPOI,Scissors,1553,1,1554,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,K. P. MD. SHARIF,M,41,GEN,IUML,Ladder,3770,6,3776,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,RAVEENDRAN. T.P (RAVI PALOOR),M,57,GEN,CPIM,Saw,874,1,875,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,SYED MD WASIM RAZA,M,30,GEN,AIMF,Air Conditioner,1193,2,1195,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,ZUBAIR RABBANI,M,51,GEN,SUCI,Glass Tumbler,3988,6,3994,1685296,,,
West Bengal,Kolkata Dakshin,Kolkata Dakshin,ASHOKE BISWAS,M,63,GEN,IND,Camera,4334,1,4335,1685296,,,
